,index,col_program_id,name,org_id,description,community_name,min_age,max_age,capacity,program_price,program_has_scholarships,program_provides_free_food,program_pays_participants,program_provides_transportation,category_name,GEOG,2010_POP,TOT_POP,UND5,A5_19,POP_16OV,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,COMPUTER,ONLY_SMARTPHONE,NO_COMPUTER,INTERNET,BROADBAND,NO_INTERNET,NOT_ENGLISH,LING_ISO,ENGLISH,TRANSIT_LOW_PCT,TRANSIT_MOD_PCT,TRANSIT_HIGH_PCT,WALKABLE_LOW_PCT,WALKABLE_MOD_PCT,WALKABLE_HIGH_PCT
297,90,98976,Brave Space at Wilson (Frank J.) - Night Out in the Parks,14,"Inspired by the idea of creating community in trying times, Brave Space starts as a puddle of fabric on the ground, and grows to encompass a world of wonders that includes awe-inspiring feats of acrobatics, balance and strength. Each act is intertwined and dependent on the support and trust of the community around us. Healing and nurturing, Brave Space is a circus show like none other. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",PORTAGE PARK,0,99,100.0,Free,0,f,Not Paid,0,Performance.,PORTAGE PARK,64124.0,64598.55568,3619.0,11600.0,52511.0,3432.0,4460.0,4013.0,3197.0,3749.0,3626.0,70559.0,20385.0,1091.0,2093.0,19217.0,18566.0,3260.0,34458.0,13752.0,26523.0,0.0,0.0,1.0,0.0,0.0,1.0
298,26,98977,Chicago Shakespeare in the Parks at Columbus - Night Out in the Parks,14,"In August, Chicago Shakespeare Theater celebrates the 10th anniversary of Chicago Shakespeare in the Parks with a return to outdoor, in-person performances. Through a creative collaboration with community partners, the reimagined summer tour will bring a new take on a Shakespeare play to Chicago parks including Ogden, West Pullman, Kelvyn, Columbus, Piotrowski, and Ping Tom. Neighborhood artists, musicians, and dancers will take center stage alongside actors to create a multidisciplinary, multilingual, and wholly unique artistic event celebrating resiliency and connection. Inspired by the city?s Together We Heal and INVEST South/West initiatives, Chicago Shakespeare in the Parks will launch the Theater?s new, year-round program that responds to and engages with the evolving needs of neighborhoods and community partners. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",AUSTIN,0,99,100.0,Free,0,f,Not Paid,0,Performance.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
299,34,98978,Chicago Shakespeare in the Parks at Kelvyn - Night Out in the Parks,14,"In August, Chicago Shakespeare Theater celebrates the 10th anniversary of Chicago Shakespeare in the Parks with a return to outdoor, in-person performances. Through a creative collaboration with community partners, the reimagined summer tour will bring a new take on a Shakespeare play to Chicago parks including Ogden, West Pullman, Kelvyn, Columbus, Piotrowski, and Ping Tom. Neighborhood artists, musicians, and dancers will take center stage alongside actors to create a multidisciplinary, multilingual, and wholly unique artistic event celebrating resiliency and connection. Inspired by the city?s Together We Heal and INVEST South/West initiatives, Chicago Shakespeare in the Parks will launch the Theater?s new, year-round program that responds to and engages with the evolving needs of neighborhoods and community partners. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",HERMOSA,0,99,100.0,Free,0,f,Not Paid,0,Performance.,HERMOSA,25010.0,23481.0,1555.0,4636.0,18636.0,1595.0,2185.0,1201.0,767.0,796.0,568.0,46915.0,6159.0,660.0,953.0,5732.0,5294.0,1380.0,17167.0,8213.0,4759.0,0.0,0.0,1.0,0.0,0.0,1.0
300,72,98979,Chicago Shakespeare in the Parks at Ogden - Night Out in the Parks,14,"In August, Chicago Shakespeare Theater celebrates the 10th anniversary of Chicago Shakespeare in the Parks with a return to outdoor, in-person performances. Through a creative collaboration with community partners, the reimagined summer tour will bring a new take on a Shakespeare play to Chicago parks including Ogden, West Pullman, Kelvyn, Columbus, Piotrowski, and Ping Tom. Neighborhood artists, musicians, and dancers will take center stage alongside actors to create a multidisciplinary, multilingual, and wholly unique artistic event celebrating resiliency and connection. Inspired by the city?s Together We Heal and INVEST South/West initiatives, Chicago Shakespeare in the Parks will launch the Theater?s new, year-round program that responds to and engages with the evolving needs of neighborhoods and community partners. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",WEST ENGLEWOOD,0,99,100.0,Free,0,f,Not Paid,0,Performance.,WEST ENGLEWOOD,35505.0,26345.99999,1753.0,5121.0,20962.0,4507.0,2534.0,1257.0,488.0,441.0,256.0,26821.0,6670.0,1453.0,2813.0,5871.0,5428.0,3612.0,2162.0,935.0,22431.0,0.0,0.0,1.0,0.0,0.060421237,0.939578763
301,49,98980,Chicago Shakespeare in the Parks at Ping Tom - Night Out in the Parks,14,"In August, Chicago Shakespeare Theater celebrates the 10th anniversary of Chicago Shakespeare in the Parks with a return to outdoor, in-person performances. Through a creative collaboration with community partners, the reimagined summer tour will bring a new take on a Shakespeare play to Chicago parks including Ogden, West Pullman, Kelvyn, Columbus, Piotrowski, and Ping Tom. Neighborhood artists, musicians, and dancers will take center stage alongside actors to create a multidisciplinary, multilingual, and wholly unique artistic event celebrating resiliency and connection. Inspired by the city?s Together We Heal and INVEST South/West initiatives, Chicago Shakespeare in the Parks will launch the Theater?s new, year-round program that responds to and engages with the evolving needs of neighborhoods and community partners. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",NEAR SOUTH SIDE,0,99,100.0,Free,0,f,Not Paid,0,Performance.,NEAR SOUTH SIDE,21390.0,24729.00001,846.0,2239.0,21855.0,2551.0,1130.0,1507.0,1515.0,2559.0,5220.0,110120.0,13862.0,667.0,620.0,13733.0,13204.0,749.0,5869.0,1203.0,18014.0,0.0,0.0,1.0,0.039243171,0.0,0.960756829
302,28,98981,Chicago Shakespeare in the Parks at Piotrowski - Night Out in the Parks,14,"In August, Chicago Shakespeare Theater celebrates the 10th anniversary of Chicago Shakespeare in the Parks with a return to outdoor, in-person performances. Through a creative collaboration with community partners, the reimagined summer tour will bring a new take on a Shakespeare play to Chicago parks including Ogden, West Pullman, Kelvyn, Columbus, Piotrowski, and Ping Tom. Neighborhood artists, musicians, and dancers will take center stage alongside actors to create a multidisciplinary, multilingual, and wholly unique artistic event celebrating resiliency and connection. Inspired by the city?s Together We Heal and INVEST South/West initiatives, Chicago Shakespeare in the Parks will launch the Theater?s new, year-round program that responds to and engages with the evolving needs of neighborhoods and community partners. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",SOUTH LAWNDALE,0,99,100.0,Free,0,f,Not Paid,0,Performance.,SOUTH LAWNDALE,79288.0,72156.99999,5228.0,16243.0,55046.0,6210.0,5990.0,2960.0,1305.0,1071.0,542.0,34705.0,13495.0,2855.0,4583.0,12650.0,11622.0,5428.0,51089.0,24630.0,15840.0,0.0,0.0,1.0,0.002973245,0.080052615,0.91697414
303,82,98982,Chicago Shakespeare in the Parks at West Pullman - Night Out in the Parks,14,"In August, Chicago Shakespeare Theater celebrates the 10th anniversary of Chicago Shakespeare in the Parks with a return to outdoor, in-person performances. Through a creative collaboration with community partners, the reimagined summer tour will bring a new take on a Shakespeare play to Chicago parks including Ogden, West Pullman, Kelvyn, Columbus, Piotrowski, and Ping Tom. Neighborhood artists, musicians, and dancers will take center stage alongside actors to create a multidisciplinary, multilingual, and wholly unique artistic event celebrating resiliency and connection. Inspired by the city?s Together We Heal and INVEST South/West initiatives, Chicago Shakespeare in the Parks will launch the Theater?s new, year-round program that responds to and engages with the evolving needs of neighborhoods and community partners. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",WEST PULLMAN,0,99,100.0,Free,0,f,Not Paid,0,Performance.,WEST PULLMAN,29651.0,27038.00848,1886.0,5351.0,21200.0,2778.0,2340.0,1464.0,928.0,1117.0,508.0,42271.0,7756.0,934.0,1378.0,7254.0,6908.0,1881.0,1834.0,863.0,23318.0,0.0,0.0,1.0,0.047436310999999995,0.341660233,0.6109034560000001
304,115,98983,Free Street Theater at Clark (John) - Night Out in the Parks,14,"Based on stories contributed by Chicagoans across the city, this performance celebrates the joy of building community even when we can't be together. Appropriate for all ages.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19          ",AUSTIN,0,99,100.0,Free,0,f,Not Paid,0,Performance.,AUSTIN,98514.0,93727.00001,6537.0,18270.0,73231.0,12869.0,8222.0,4375.0,2503.0,3177.0,1514.0,33515.0,25463.0,4365.0,7197.0,22856.0,21083.0,9804.0,12671.0,4139.0,74519.0,0.0,0.0,1.0,0.0,0.013927028000000001,0.986072972
305,129,98984,Free Street Theater at Cornell Square - Night Out in the Parks,14,"Based on stories contributed by Chicagoans across the city, this performance celebrates the joy of building community even when we can't be together. Appropriate for all ages.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19          ",NEW CITY,0,99,100.0,Free,0,f,Not Paid,0,Performance.,NEW CITY,44377.0,39443.38246,3204.0,8741.0,29990.0,4603.0,3848.0,2005.0,1085.0,716.0,516.0,34916.0,9764.0,2086.0,3008.0,9612.0,9053.0,3160.0,20553.0,9846.0,15686.0,0.0,0.0,1.0,0.08528544199999999,0.066898794,0.847815764
306,94,98985,Free Street Theater at Gage - Night Out in the Parks,14,"Based on stories contributed by Chicagoans across the city, this performance celebrates the joy of building community even when we can't be together. Appropriate for all ages.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19          ",GAGE PARK,0,99,100.0,Free,0,f,Not Paid,0,Performance.,GAGE PARK,39894.0,37478.0,3241.0,9341.0,27544.0,2568.0,3071.0,1931.0,900.0,920.0,438.0,42277.0,8119.0,1067.0,1709.0,7902.0,7220.0,1926.0,29626.0,12058.0,4611.0,0.0,0.0,1.0,0.0,0.0,1.0
307,97,98986,Free Street Theater at Ogden - Night Out in the Parks,14,"Based on stories contributed by Chicagoans across the city, this performance celebrates the joy of building community even when we can't be together. Appropriate for all ages.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19          ",WEST ENGLEWOOD,0,99,100.0,Free,0,f,Not Paid,0,Performance.,WEST ENGLEWOOD,35505.0,26345.99999,1753.0,5121.0,20962.0,4507.0,2534.0,1257.0,488.0,441.0,256.0,26821.0,6670.0,1453.0,2813.0,5871.0,5428.0,3612.0,2162.0,935.0,22431.0,0.0,0.0,1.0,0.0,0.060421237,0.939578763
308,98,98987,Free Street Theater at Sherman - Night Out in the Parks,14,"Based on stories contributed by Chicagoans across the city, this performance celebrates the joy of building community even when we can't be together. Appropriate for all ages.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19          ",NEW CITY,0,99,100.0,Free,0,f,Not Paid,0,Performance.,NEW CITY,44377.0,39443.38246,3204.0,8741.0,29990.0,4603.0,3848.0,2005.0,1085.0,716.0,516.0,34916.0,9764.0,2086.0,3008.0,9612.0,9053.0,3160.0,20553.0,9846.0,15686.0,0.0,0.0,1.0,0.08528544199999999,0.066898794,0.847815764
309,201,98988,Neighborhood Newspaper at Broadway Armory - Night Out in the Parks,14,"Neighborhood Newspapers is a hyper-local drive-in experience with live elements accessible to audiences of any mode of transportation. Jackalope Theatre will present a free outdoor event with short performances of a new play along with a curated open mic of prepared performances featuring collaborations with artists and residents from the community surrounding each park. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",EDGEWATER,0,99,100.0,Free,0,f,Not Paid,0,Performance.,EDGEWATER,56521.0,57649.00001,2247.0,5882.0,51827.0,6930.0,6547.0,4747.0,3064.0,3820.0,4167.0,55768.0,26703.0,1359.0,2572.0,25820.0,23711.0,3455.0,19801.0,8225.0,35601.0,0.0,0.0,1.0,0.0,0.0,1.0
310,227,98989,Neighborhood Newspaper at Calumet - Night Out in the Parks,14,"Neighborhood Newspapers is a hyper-local drive-in experience with live elements accessible to audiences of any mode of transportation. Jackalope Theatre will present a free outdoor event with short performances of a new play along with a curated open mic of prepared performances featuring collaborations with artists and residents from the community surrounding each park. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",EAST SIDE,0,99,100.0,Free,0,f,Not Paid,0,Performance.,EAST SIDE,23042.0,23690.733640000002,1627.0,6272.0,17563.0,1509.0,2070.0,1153.0,1060.0,880.0,296.0,48090.0,6056.0,861.0,912.0,5773.0,5670.0,1194.0,15661.0,5131.0,6401.0,0.0,0.08451538800000001,0.915484612,0.005017593,0.276864063,0.7181183440000001
311,292,98990,Neighborhood Newspaper at Humboldt - Night Out in the Parks,14,"Neighborhood Newspapers is a hyper-local drive-in experience with live elements accessible to audiences of any mode of transportation. Jackalope Theatre will present a free outdoor event with short performances of a new play along with a curated open mic of prepared performances featuring collaborations with artists and residents from the community surrounding each park. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",WEST TOWN,0,99,100.0,Free,0,f,Not Paid,0,Performance.,WEST TOWN,82236.0,84698.0,5315.0,6960.0,73884.0,4763.0,3962.0,5144.0,4507.0,7791.0,12137.0,104639.0,35763.0,1122.0,2541.0,35117.0,34025.0,3187.0,19252.0,7285.0,60026.0,0.0,0.0,1.0,0.0,5.739999999999999e-05,0.99994255
312,332,98991,Stone Soup Hamlet at Brainerd - Night Out in the Parks,14,"Stone Soup Shakespeare's early Fall tour of Hamlet will be part Ghost Story and part Gatsby soiree with notes of the Jazz Era lingering throughout. Frivolity and decadence surround our perplexed prince turned detective as he wrestles with his own inner demons and outer angst. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.             ",WASHINGTON HEIGHTS,0,99,100.0,Free,0,f,Not Paid,0,Performance.,WASHINGTON HEIGHTS,26493.0,26742.0,1417.0,4776.0,22224.0,2726.0,1787.0,1708.0,1178.0,1272.0,616.0,51800.0,8067.0,1125.0,1220.0,7158.0,6701.0,2129.0,554.0,53.0,24771.0,0.0,0.0,1.0,0.0,0.086600494,0.913399506
313,320,98992,Stories Under the Sun at Cole - Night Out in the Parks,14,"Grab a spot of grass and enjoy LIVE THEATRE! PlayMakers Laboratory is back with a line up of hilarious and poignant stories written by elementary students and adapted into a musical sketch show extravaganza! Come out to the park to laugh, cry, and enjoy compelling storytelling from the PlayMakers. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",CHATHAM,0,99,100.0,Free,0,f,Not Paid,0,Performance.,CHATHAM,31028.0,31009.432989999998,2144.0,5075.0,24928.0,5559.0,3173.0,2150.0,1411.0,1166.0,471.0,34241.0,11314.0,2171.0,2615.0,9790.0,9294.0,4139.0,1414.0,248.0,27445.0,0.0,0.0,1.0,0.0,0.0,1.0
314,335,98993,Stories Under the Sun at Gill - Night Out in the Parks,14,"Grab a spot of grass and enjoy LIVE THEATRE! PlayMakers Laboratory is back with a line up of hilarious and poignant stories written by elementary students and adapted into a musical sketch show extravaganza! Come out to the park to laugh, cry, and enjoy compelling storytelling from the PlayMakers. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",LAKE VIEW,0,99,100.0,Free,0,f,Not Paid,0,Performance.,LAKE VIEW,94368.0,101316.0,5554.0,6968.0,89997.0,5824.0,7523.0,8491.0,6879.0,9507.0,15236.0,92779.0,51532.0,932.0,1928.0,50395.0,48685.0,3065.0,15652.0,3401.0,80159.0,0.0,0.0,1.0,0.0,0.0,1.0
315,300,98994,Stories Under the Sun at Moore - Night Out in the Parks,14,"Grab a spot of grass and enjoy LIVE THEATRE! PlayMakers Laboratory is back with a line up of hilarious and poignant stories written by elementary students and adapted into a musical sketch show extravaganza! Come out to the park to laugh, cry, and enjoy compelling storytelling from the PlayMakers. In accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",LOOP,0,99,100.0,Free,0,f,Not Paid,0,Performance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,379,98995,The Goodman's Zulema at Calumet - Night Out in the Parks,14,"Zulema: A refugee's musical journey from Chiapas to Chicago.On a spectacular musical journey of many thousands of miles?from her Chiapas home in Mexico to Chicago?young Zulema zig-zags through the culturally diverse landscapes of her homeland and our fair city along the way. Exhilarating regional music and dance from the Grammy-nominated Sones de México Ensemble, in this collaboration with the Tony Award-winning Goodman Theatre, make a joyous event for the whole family.Music by Sones de México EnsembleWritten by Dolores DíazDirected by Henry GodínezIn accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",EAST SIDE,0,99,200.0,Free,0,f,Not Paid,0,Performance.,EAST SIDE,23042.0,23690.733640000002,1627.0,6272.0,17563.0,1509.0,2070.0,1153.0,1060.0,880.0,296.0,48090.0,6056.0,861.0,912.0,5773.0,5670.0,1194.0,15661.0,5131.0,6401.0,0.0,0.08451538800000001,0.915484612,0.005017593,0.276864063,0.7181183440000001
317,380,98996,The Goodman's Zulema at Davis Square - Night Out in the Parks,14,"Zulema: A refugee's musical journey from Chiapas to Chicago.On a spectacular musical journey of many thousands of miles?from her Chiapas home in Mexico to Chicago?young Zulema zig-zags through the culturally diverse landscapes of her homeland and our fair city along the way. Exhilarating regional music and dance from the Grammy-nominated Sones de México Ensemble, in this collaboration with the Tony Award-winning Goodman Theatre, make a joyous event for the whole family.Music by Sones de México EnsembleWritten by Dolores DíazDirected by Henry GodínezIn accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",NEW CITY,0,99,200.0,Free,0,f,Not Paid,0,Performance.,NEW CITY,44377.0,39443.38246,3204.0,8741.0,29990.0,4603.0,3848.0,2005.0,1085.0,716.0,516.0,34916.0,9764.0,2086.0,3008.0,9612.0,9053.0,3160.0,20553.0,9846.0,15686.0,0.0,0.0,1.0,0.08528544199999999,0.066898794,0.847815764
318,405,98997,The Goodman's Zulema at Dvorak - Night Out in the Parks,14,"Zulema: A refugee's musical journey from Chiapas to Chicago.On a spectacular musical journey of many thousands of miles?from her Chiapas home in Mexico to Chicago?young Zulema zig-zags through the culturally diverse landscapes of her homeland and our fair city along the way. Exhilarating regional music and dance from the Grammy-nominated Sones de México Ensemble, in this collaboration with the Tony Award-winning Goodman Theatre, make a joyous event for the whole family.Music by Sones de México EnsembleWritten by Dolores DíazDirected by Henry GodínezIn accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",LOWER WEST SIDE,0,99,200.0,Free,0,f,Not Paid,0,Performance.,LOWER WEST SIDE,35769.0,33202.99999,1795.0,5337.0,27428.0,2814.0,3203.0,2493.0,1374.0,1611.0,970.0,52104.0,11109.0,1386.0,1356.0,10650.0,10121.0,1815.0,20663.0,8156.0,10745.0,0.0,0.0,1.0,0.023393274,0.0,0.976606726
319,552,98998,The Goodman's Zulema at Hale - Night Out in the Parks,14,"Zulema: A refugee's musical journey from Chiapas to Chicago.On a spectacular musical journey of many thousands of miles?from her Chiapas home in Mexico to Chicago?young Zulema zig-zags through the culturally diverse landscapes of her homeland and our fair city along the way. Exhilarating regional music and dance from the Grammy-nominated Sones de México Ensemble, in this collaboration with the Tony Award-winning Goodman Theatre, make a joyous event for the whole family.Music by Sones de México EnsembleWritten by Dolores DíazDirected by Henry GodínezIn accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",CLEARING,0,99,200.0,Free,0,f,Not Paid,0,Performance.,CLEARING,23139.0,24976.0,1765.0,5138.0,19232.0,1366.0,2139.0,1949.0,1276.0,1398.0,709.0,60880.0,7490.0,704.0,1347.0,7374.0,6995.0,1463.0,11085.0,3033.0,12126.0,0.0,0.0,1.0,0.004866029,0.0,0.9951339709999999
320,383,98999,The Goodman's Zulema at Hermosa - Night Out in the Parks,14,"Zulema: A refugee's musical journey from Chiapas to Chicago.On a spectacular musical journey of many thousands of miles?from her Chiapas home in Mexico to Chicago?young Zulema zig-zags through the culturally diverse landscapes of her homeland and our fair city along the way. Exhilarating regional music and dance from the Grammy-nominated Sones de México Ensemble, in this collaboration with the Tony Award-winning Goodman Theatre, make a joyous event for the whole family.Music by Sones de México EnsembleWritten by Dolores DíazDirected by Henry GodínezIn accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",HERMOSA,0,99,200.0,Free,0,f,Not Paid,0,Performance.,HERMOSA,25010.0,23481.0,1555.0,4636.0,18636.0,1595.0,2185.0,1201.0,767.0,796.0,568.0,46915.0,6159.0,660.0,953.0,5732.0,5294.0,1380.0,17167.0,8213.0,4759.0,0.0,0.0,1.0,0.0,0.0,1.0
321,338,99000,The Goodman's Zulema at La Villita - Night Out in the Parks,14,"Zulema: A refugee's musical journey from Chiapas to Chicago.On a spectacular musical journey of many thousands of miles?from her Chiapas home in Mexico to Chicago?young Zulema zig-zags through the culturally diverse landscapes of her homeland and our fair city along the way. Exhilarating regional music and dance from the Grammy-nominated Sones de México Ensemble, in this collaboration with the Tony Award-winning Goodman Theatre, make a joyous event for the whole family.Music by Sones de México EnsembleWritten by Dolores DíazDirected by Henry GodínezIn accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",EAST GARFIELD PARK,0,99,200.0,Free,0,f,Not Paid,0,Performance.,EAST GARFIELD PARK,20567.0,18933.979880000003,1433.0,4676.0,13799.0,3429.0,1516.0,769.0,421.0,445.0,213.0,24617.0,5233.0,1199.0,1560.0,4644.0,4142.0,2149.0,651.0,191.0,16851.0,0.0,0.0,1.0,0.0,0.0,1.0
322,336,99000,The Goodman's Zulema at La Villita - Night Out in the Parks,14,"Zulema: A refugee's musical journey from Chiapas to Chicago.On a spectacular musical journey of many thousands of miles?from her Chiapas home in Mexico to Chicago?young Zulema zig-zags through the culturally diverse landscapes of her homeland and our fair city along the way. Exhilarating regional music and dance from the Grammy-nominated Sones de México Ensemble, in this collaboration with the Tony Award-winning Goodman Theatre, make a joyous event for the whole family.Music by Sones de México EnsembleWritten by Dolores DíazDirected by Henry GodínezIn accordance with Be Safe Chicago Guidelines for Parks and Recreation Activities, participants in this activity will be required to wear a mask and practice social distancing at all times while participating. Patrons who are exhibiting any symptoms of COVID-19 are asked to stay home and join us for an event when symptoms subside.",NORTH LAWNDALE,0,99,200.0,Free,0,f,Not Paid,0,Performance.,NORTH LAWNDALE,35912.0,32073.000010000003,2069.0,7565.0,24427.0,5109.0,2853.0,1236.0,1098.0,495.0,284.0,28327.0,8417.0,2042.0,2658.0,7754.0,6603.0,3321.0,2492.0,830.0,27512.0,0.0,0.0,1.0,0.0,0.0,1.0
